1.1797276032303594,1.1843572555569697,1.1868158100205144,1.1889229085932127,1.191048243958698,1.1935749132550786,1.1984702759972168
1.1369946767838264,1.1407628352748607,1.1427623260943636,1.144475442008539,1.1462035949581448,1.1482592728707495,1.1522471462145873
1.1106571550825322,1.1138831415118626,1.1155942113248225,1.1170598385169646,1.1185384710216368,1.1202981548615762,1.1237146284141488
1.0925385916387063,1.095385220940943,1.096894686134625,1.098187338516432,1.099491566033778,1.1010443126279934,1.1040608202504993
1.0791905362246272,1.081753584923511,1.0831124096903495,1.0842758183198493,1.0854497312835352,1.0868478400751778,1.089565271327586
1.068884736238622,1.0712259372184463,1.0724668950541911,1.073529174676736,1.074601126707503,1.0758782538747886,1.0783616775296525
1.060651336120178,1.062813080981603,1.0639586111806425,1.0649390080557797,1.0659284203904382,1.0671076444965781,1.0694017947866767
1.0539005434521678,1.0559133062603543,1.0569794728432322,1.0578917679185125,1.0588125645613047,1.0599104616683994,1.0620475748803984
1.0482514727099503,1.050137899477975,1.0511365660293697,1.0519909504701577,1.0528534564309364,1.0538823551124576,1.0558865122495118
1.043446434209873,1.0452237290085775,1.0461638240583604,1.046968002556732,1.0477800678666989,1.048749386528318,1.0506390899365567
1.0393045682795055,1.0409859122154554,1.0418741858847518,1.0426340610083156,1.043401766867299,1.0443188515275559,1.0461086350010427
1.0356952228504768,1.037290550377799,1.0381320219898456,1.0388521495369447,1.0395802809462638,1.0404509509953253,1.0421524236503308
1.0325219874466585,1.0340381690318525,1.0348363965730156,1.0355203512484625,1.0362127343686458,1.0370416344521345,1.038664173998243
1.0297129578664492,1.031153004386429,1.0319104575030487,1.0325612659704086,1.0332209635439396,1.0340117550119476,1.0355629876329875
1.0272153468694147,1.0285745838292897,1.029295048240341,1.0299152650447527,1.0305444805195518,1.0312999489648353,1.0327861203566568
1.024964010839762,1.026256994985524,1.0269450549601207,1.0275357169352775,1.0281355276042554,1.0288578707329055,1.030284115355339
1.0229209416672147,1.024167464743309,1.0248282403162317,1.0253834614779436,1.02595592584645,1.0266470824001726,1.0280173934048444
1.0210550302324077,1.022259665586271,1.0228975237651456,1.023432467304742,1.023973911356614,1.024637110144378,1.0259536014468793
1.01934262848314,1.020508725727661,1.0211259855740218,1.0216436930222694,1.022167171171951,1.0228063751983507,1.0240652322772117
1.0177641637353334,1.0188944821640502,1.019492673804806,1.0199945597689677,1.0205019169021108,1.0211205238616694,1.022330933405779
1.016303114947606,1.0174000299021855,1.0179804508379606,1.0184676580277452,1.0189602264411481,1.0195606284974752,1.0207356215398644
